event_title,summary,image_url,language,event_type,event_host,ticket_price,booking_url,start_date,end_date,start_time,end_time,event_place,full_address,country_name,state_name,city_name,postal_code
A few SPOTS FOR WOMEN***ONE LEFT for a MAN *SPEED DATING 28-39 + Mingling,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F984329063%2F521669517505%2F1%2Foriginal.20250315-001225?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.460227272727&fp-y=0.07824933687&s=ebd859085049f6cfb18d6477a5c6dd2d,,,Crazy4Events,31.59,https://www.eventbrite.ca/e/a-few-spots-for-womenone-left-for-a-man-speed-dating-28-39-mingling-tickets-1287064517619?aff=ebdssbdestsearch,2002-06-08,2025-06-01,,16:30,The Bourbon Tap & Grill Tecumseh,"12049 Tecumseh Road East Windsor, ON N8N 1M1 Show map",Canada,ON,,N8N 1M1
Workshop 1: Shifting perspectives – Exploring point of view in writing,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1009044183%2F192428137528%2F1%2Foriginal.20250415-041725?w=600&auto=format%2Ccompress&q=75&sharp=10&s=8c5b7322334ae572b2565ff35efb61df,,,Perilous Words & Asian Canadian Writers' Workshop,Donation,https://www.eventbrite.ca/e/workshop-1-shifting-perspectives-exploring-point-of-view-in-writing-tickets-1318200496169?aff=ebdssbdestsearch,2025-06-08,2025-06-01,10:00,09:45,UBC Learning Exchange,"612 Main Street Vancouver, BC V6A 2V3 Show map",Canada,BC,,V6A 2V3
"SHE GROOVES Ottawa – Where Women Dance, Connect & Celebrate",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1007795863%2F2649162282371%2F1%2Foriginal.20250413-161725?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.00636186770428&fp-y=0.000603112840467&s=13914601bc4065c2ad95cfd8b489fc47,,,Ingrid Gayle,33.28,https://www.eventbrite.ca/e/she-grooves-ottawa-where-women-dance-connect-celebrate-tickets-1260285540979?aff=ebdssbdestsearch,2008-06-07,2025-06-01,,07:45,Ottawa Circus School,"800 Industrial Avenue #Unit 16 Ottawa, ON K1G 4B8 Show map",Canada,ON,,K1G 4B8
Queer Game Night with Get REAL - Snakes & Lattes College,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1023771703%2F905769551673%2F1%2Foriginal.20250505-204709?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=7e79fbbfc90c0069fcc658b2c8d33745,,,Snakes & Lattes,17.31,https://www.eventbrite.ca/e/queer-game-night-with-get-real-snakes-lattes-college-tickets-1337305760529?aff=ebdssbdestsearch,2006-06-05,2025-06-01,,23:00,Snakes & Lattes College,"489 College Street Toronto, ON M6G 1A5 Show map",Canada,ON,,M6G 1A5
Abstract Landscapes with Nadine Johnson,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F987737263%2F258057120946%2F1%2Foriginal.20250319-165452?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C405%2C1620%2C810&s=cd2f36a02210e99a64503f58110fda30,,,Kensington Art Supply,131.25,https://www.eventbrite.ca/e/abstract-landscapes-with-nadine-johnson-tickets-1292942599119?aff=ebdssbdestsearch,2025-06-14,2025-06-01,10:00,16:00,Kensington Art Supply & Instruction,"6999 11 Street Southeast #120 Calgary, AB T2H 2S1 Show map",Canada,AB,,T2H 2S1
3rd Annual Matty G Golf Tournament to Benefit Autism,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1000204603%2F2678628451751%2F1%2Foriginal.20250403-173549?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=ccf1a0c9af8b079a9ff67eb40b0bc82d,,,Autism Resources Kawartha,Donation,https://www.eventbrite.ca/e/3rd-annual-matty-g-golf-tournament-to-benefit-autism-tickets-1284812481719?aff=ebdssbdestsearch,2025-06-20,2025-06-01,14:00,20:00,Deer Run Golf Course and Bar & Grill,"10 Brook Street Little Britain, ON K9V 4R4 Show map",Canada,ON,,K9V 4R4
Canadian National Miss Pageant 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1013471583%2F2735370313761%2F1%2Foriginal.20250421-201136?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=7c667d966e6062b6964c019a9d1dfd5d,,,,38.61,https://www.eventbrite.com/e/canadian-national-miss-pageant-2025-tickets-1333304081399?aff=ebdssbdestsearch,2025-06-08,2025-06-01,17:30,17:30,Maja Prentice Theatre,"3650 Dixie Road Mississauga, ON L4Y 3V9 Show map",Canada,ON,,L4Y 3V9
"RIPFEST 2025 w/ The Riptides, Ripcordz & Wet For Days",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1006689443%2F326747582743%2F1%2Foriginal.20250411-124713?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=c55191b1d2835ff7f3df6b10c46ed6bb,,,Chord Productions,25.45,https://www.eventbrite.ca/e/ripfest-2025-w-the-riptides-ripcordz-wet-for-days-tickets-1321117922269?aff=ebdssbdestsearch,2025-06-14,2025-06-01,20:00,23:30,Dominion Tavern,"33 York St Ottawa, ON Show map",Canada,ON,,
Summer Salad (Day Class),,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F984129273%2F53203819874%2F1%2Foriginal.20250314-192125?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C31%2C998%2C499&s=073d00a2b7ef23eb58c8fa3c9e9ebcf1,,,Jill's Table,124.30,https://www.eventbrite.ca/e/summer-salad-day-class-tickets-1286736396199?aff=ebdssbdestsearch,2025-06-05,2025-06-01,11:00,13:00,Jill's Table,"115 King Street London, ON N6A 1C3 Show map",Canada,ON,,N6A 1C3
Puras Cosas Maravillosas en Calgary 7pm,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1009836173%2F183302856592%2F1%2Foriginal.20250415-220216?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=8.38068181818e-05&fp-y=7.43772241993e-05&s=2ba56cea94ea869e24e5adf3a824fdd0,,,Tiranube Entertainment,75.88,https://www.eventbrite.com/e/puras-cosas-maravillosas-en-calgary-7pm-tickets-1325877377929?aff=ebdssbdestsearch,2007-06-29,2025-06-01,,20:30,Evan Hazell Theatre,"4995 Market Street Southeast Calgary, AB T3M 2P9 Show map",Canada,AB,,T3M 2P9
CB Rescue Bagz and Booze Dinner Fundraiser,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1003355803%2F249461154455%2F1%2Foriginal.20250408-000703?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C108%2C1544%2C772&s=6959be099f1fe5c2cee0c68792a2f544,,,CB Rescue Foundation,,https://www.eventbrite.ca/e/cb-rescue-bagz-and-booze-dinner-fundraiser-tickets-1316554934249?aff=ebdssbdestsearch,2025-06-14,2025-06-01,18:00,05:30,Shawnessy Barn,"224 Shawmeadows Road Southwest Calgary, AB T2Y 1B3 Show map",Canada,AB,,T2Y 1B3
Japaneasy a beginners guide with Chef John,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F662172339%2F400284694253%2F1%2Foriginal.20231221-181210?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C85%2C1024%2C512&s=ef9e5e963c5e17095d0965a71e0297d2,,,Key Experiences Vancouver,107.83,https://www.eventbrite.ca/e/japaneasy-a-beginners-guide-with-chef-john-tickets-1304891839619?aff=ebdssbdestsearch,2025-06-07,2025-06-01,18:00,20:30,Mangez Mangez Cafe / restaurant/catering,"1100 Melville Street #120 Vancouver, BC V6E 4A6 Show map",Canada,BC,,V6E 4A6
Alberta Business Awards of Distinction 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F991476223%2F1532512726963%2F1%2Foriginal.20250324-191239?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=7a049d1f8249b7e1fcc6e5849107865f,,,Alberta Chambers of Commerce,136.50,https://www.eventbrite.ca/e/alberta-business-awards-of-distinction-2025-tickets-1299919978649?aff=ebdssbdestsearch,2025-06-19,2025-06-01,18:30,22:30,Best Western Premier Calgary Plaza Hotel & Conference Centre,"1316 33 Street Northeast Calgary, AB T2A 6B6 Show map",Canada,AB,,T2A 6B6
Picnic Box Lunch at The Cambridge Sculpture Garden,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F953350333%2F2606988286561%2F1%2Foriginal.20250205-150225?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=34c7e0c37411716af30b33f3bf586bb0,,,Cambridge Sculpture Garden,27.96,https://www.eventbrite.ca/e/picnic-box-lunch-at-the-cambridge-sculpture-garden-tickets-1236071104949?aff=ebdssbdestsearch,2025-06-07,2025-06-01,12:00,13:00,Cambridge Sculpture Garden,"53 Grand Avenue South Cambridge, ON N1S 2L7 Show map",Canada,ON,,N1S 2L7
Zulu K9 Challenge Calgary,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F878498899%2F80436079587%2F1%2Foriginal.20241018-225341?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C339%2C1998%2C999&s=54b671b77c35e8eb0cc947c8995378f8,,,Zulu Challenge,22.63,https://www.eventbrite.ca/e/zulu-k9-challenge-calgary-tickets-1051228441567?aff=ebdssbdestsearch,2009-06-14,2025-06-01,,11:00,Edworthy Park,"5050 Spruce Dr SW Calgary, AB T3K 2P6 Show map",Canada,AB,,T3K 2P6
Lillian Blue Makin LIVE June 20th @ The Cameron House,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1011656303%2F267027405449%2F1%2Foriginal.20250417-211459?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C677%2C1080%2C540&s=2fc8f98606b6b504d73c3a08cd2ec854,,,,22.63,https://www.eventbrite.ca/e/lillian-blue-makin-live-june-20th-the-cameron-house-tickets-1330387578059?aff=ebdssbdestsearch,2025-06-20,2025-06-01,21:00,23:30,The Cameron House,"408 Queen Street West Toronto, ON M5V 2A7 Show map",Canada,ON,,M5V 2A7
Mastering Your Mirrorless (or DSLR) Camera,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F855482869%2F269507365496%2F1%2Foriginal.20240920-170729?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=ccd25ffb1b79f799118607d3726ae5c6,,,McBain Camera,199.99,https://www.eventbrite.ca/e/mastering-your-mirrorless-or-dslr-camera-tickets-1319397666939?aff=ebdssbdestsearch,2025-06-07,2025-06-14,11:00,15:00,McBain Creator Classroom,"10454 Mayfield Road Northwest Edmonton, AB T5P 4P4 Show map",Canada,AB,,T5P 4P4
TOURNOI PANCANADIEN DES VÉTÉRANS / CANADIAN NATIONAL VETERANS TOURNAMENT,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F973272843%2F2660642011881%2F1%2Foriginal.20250303-003353?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C58%2C2048%2C1024&s=bdd6900571631568366df2fed8cfc761,,,Deux-Zéro Soccer Québec,50,https://www.eventbrite.ca/e/tournoi-pancanadien-des-veterans-canadian-national-veterans-tournament-tickets-1266695272659?aff=ebdssbdestsearch,2025-06-29,2025-06-30,18:00,03:00,Terminal des croisières - Quai 30,"300 Rue de l'Estuaire Québec, QC G1K 9K3 Show map",Canada,QC,,G1K 9K3
Advanced Scenes 2 with Devin Sundays starting Jun 1,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F960290993%2F1848164137433%2F1%2Foriginal.20250213-201008?w=600&auto=format%2Ccompress&q=75&sharp=10&s=ec09862a3eee958eb21fbc41ddf86d77,,,Blind Tiger Comedy,,https://www.eventbrite.ca/e/advanced-scenes-2-with-devin-sundays-starting-jun-1-tickets-1248689005429?aff=ebdssbdestsearch,,,,,,,Canada,,,
VINcabulary : Patio Wines,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F662692429%2F159090039050%2F1%2Foriginal.20231222-203817?h=740&w=1200&auto=format%2Ccompress&q=75&sharp=10&s=63f91571dc4b27e7e6de8f57df6c3498,,,Vessel Liquor,36.75,https://www.eventbrite.ca/e/vincabulary-patio-wines-tickets-1109478513099?aff=ebdssbdestsearch,2025-06-12,2025-06-01,19:00,20:30,Vessel Liquor,"1609 Fort Street Victoria, BC V8R 1H8 Show map",Canada,BC,,V8R 1H8
Tina,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F907105033%2F527449949255%2F1%2Foriginal.20241126-211112?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b2de2c4b254fbf46aba214e6864e4ed6,,,PW Enns Centennial Concert Hall,45.15,https://www.eventbrite.ca/e/tina-tickets-1096304489239?aff=ebdssbdestsearch,2025-06-27,2025-06-27,20:00,,PW Enns Centennial Concert Hall,"783 Mountain Ave Winkler, MB R6W 1B4 Show map",Canada,MB,,R6W 1B4
Mo Kenney Live at The Sanctuary Arts Centre,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1001497163%2F290225556700%2F1%2Foriginal.20250405-021151?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C2149%2C2180%2C1090&s=ab4612429d906887cf72513525ad5aac,,,BIG TURNIP RECORDS,27.96,https://www.eventbrite.ca/e/mo-kenney-live-at-the-sanctuary-arts-centre-tickets-1313359075349?aff=ebdssbdestsearch,2025-06-26,2025-06-01,07:30,22:00,The Sanctuary Arts Centre,"100 Ochterloney Street Dartmouth, NS B2Y 0G2 Show map",Canada,NS,,B2Y 0G2
Hot As Heck Comedy Tour | Brandon,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1016760853%2F1290711111573%2F1%2Foriginal.20250425-151921?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.455598455598&fp-y=0.642512058866&s=5542075f3edd0e71e12a2188c3e2d5d8,,,Giggle Boys Comedy,11.98,https://www.eventbrite.com/e/hot-as-heck-comedy-tour-brandon-tickets-1338591606529?aff=ebdssbdestsearch,2008-06-26,2025-06-01,,21:30,Black Wheat Brewing,"402 10th Street Brandon, MB R7A 4G2 Show map",Canada,MB,,R7A 4G2
Skratch Bastid,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F992460533%2F524144957129%2F1%2Foriginal.20250325-183016?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1500%2C750&s=c4a24c3654175b54d846a4c1bf2c8268,,,The Hayloft Dancehall,60.12,https://www.eventbrite.ca/e/skratch-bastid-tickets-1301259846229?aff=ebdssbdestsearch,2025-06-29,2025-06-29,19:30,,The Hayloft Dancehall,"344 Salmon Pt. Rd Cherry Valley, ON K0K 1P0 Show map",Canada,ON,,K0K 1P0
Summer Fever,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1013647783%2F2572360285531%2F1%2Foriginal.20250422-002019?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.592803030303&fp-y=0.4046692607&s=3d18d30652f16265ca8efe015f9b58d6,,,Multiverse Events,23.10,https://www.eventbrite.ca/e/summer-fever-tickets-1333479997569?aff=ebdssbdestsearch,2005-06-07,2025-06-01,,23:00,3616 Boul. Saint-Laurent,"3616 Boulevard Saint-Laurent Montréal, QC H2X 2V4 Show map",Canada,QC,,H2X 2V4
"Confident Instrument Sharpening with Bonnie Hoath RDH, BScDH",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F961046743%2F569179102815%2F1%2Foriginal.20250214-191424?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C105%2C1000%2C500&s=6b7b6a472d6f5f125b9f5c90b59575e7,,,Passion Dental Group & Passion U,25,https://www.eventbrite.ca/e/confident-instrument-sharpening-with-bonnie-hoath-rdh-bscdh-tickets-1249565537159?aff=ebdssbdestsearch,2006-06-12,2025-06-01,,20:00,Passion Dental Group Training Room,"210, 855 42 Avenue Southeast Calgary, AB T2G 1Y8 Show map",Canada,85,,T2G 1Y8
SOLUTION COULEUR,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F435597569%2F143515453803%2F1%2Foriginal.20210831-210610?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=95%2C0%2C608%2C304&s=5811b690fe0194f48727e263f249b6bb,,,L'OREAL PROFESSIONNEL,376.35,https://www.eventbrite.ca/e/solution-couleur-tickets-1107394820719?aff=ebdssbdestsearch,2025-06-09,2025-06-01,09:30,16:30,L'Endroit suite 202,"3770 Rue Saint-Patrick #suite 202 Montréal, QC H4E 1A2 Show map",Canada,QC,,H4E 1A2
Lulaworld 2025: Ladom Ensemble 'Sofreh Tisch' Album Release Concert,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1007568953%2F297876187843%2F1%2Foriginal.20250412-220102?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0656565463904&fp-y=0.379353195874&s=a60ff2307abd4cd27eea63851e8da974,,,Lula Lounge Toronto,36.39,https://www.eventbrite.ca/e/lulaworld-2025-ladom-ensemble-sofreh-tisch-album-release-concert-tickets-1320734415189?aff=ebdssbdestsearch,2025-06-02,2025-06-02,19:00,,Lula Lounge,"1585 Dundas Street W Toronto, ON M6K 1T9 Show map",Canada,ON,,M6K 1T9
Power Clown( Iron Maiden)/ Rip N Destroy(Kiss)/Painful Reminder(SNFU),,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1008108713%2F1951169976103%2F1%2Foriginal.20250414-064053?w=600&auto=format%2Ccompress&q=75&sharp=10&s=b165443492ae6850df81cd029c1581ab,,,The Gnar Shack Rehearsal Studio,27.96,https://www.eventbrite.ca/e/power-clown-iron-maiden-rip-n-destroykisspainful-remindersnfu-tickets-1323335725779?aff=ebdssbdestsearch,2007-06-28,2025-06-01,,22:30,Lucky Bar,"517 Yates Street Victoria, BC V8W 1K7 Show map",Canada,BC,,V8W 1K7
Edmonton Secret Sunset Streetcar Pop-up Concert & Craft Beer,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F966494033%2F183474502763%2F1%2Foriginal.20250221-195334?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C135%2C1162%2C581&s=a45c368cbde2e2e1fdde407d8bbeb17d,,,Edmonton.events,54.58,https://www.eventbrite.ca/e/edmonton-secret-sunset-streetcar-pop-up-concert-craft-beer-tickets-1256852994139?aff=ebdssbdestsearch,2009-06-18,2025-06-01,,22:00,Edmonton Radial Railway Society,"10254 82 Ave NW Edmonton, AB T6E 2G9 Show map",Canada,AB,,T6E 2G9
First Aid Training - Intermediate Certification,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F532530429%2F307873449212%2F1%2Foriginal.20220918-224117?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2560%2C1280&s=8282260e59bd44ca81577abfff6ef8c2,,,Sherbrooke Community League,,https://www.eventbrite.ca/e/first-aid-training-intermediate-certification-tickets-1025256749537?aff=ebdssbdestsearch,2025-06-21,2025-06-22,08:30,16:30,Sherbrooke Community League,"13008 122 Avenue Northwest Edmonton, AB T5L 1M8 Show map",Canada,AB,,T5L 1M8
Large Employer Internal Auditor Course-June2025-Online,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F355351709%2F141767090333%2F1%2Foriginal.20201210-195140?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=70%2C0%2C2090%2C1045&s=c336b8a1630e7d2477b25ae40898fc52,,,SafetyDriven - Trucking Safety Council of BC,103.95,https://www.eventbrite.ca/e/large-employer-internal-auditor-course-june2025-online-tickets-1058693784609?aff=ebdssbdestsearch,2025-06-11,2025-06-12,09:00,17:00,SafetyDriven - Trucking Safety Council of BC,"210 - 20111 93A Ave LANGLEY, BC V1M 4A9 Show map",Canada,BC,,V1M 4A9
Laura Reznek with Marissa Burwell and TVLIYA,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1018581783%2F2551641441791%2F1%2Foriginal.20250428-211037?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0650514544863&fp-y=0.54173785537&s=29ba12c5d350b28b7ac3b27103b1827d,,,Burdock Music Hall,13.56,https://www.eventbrite.ca/e/laura-reznek-with-marissa-burwell-and-tvliya-tickets-1339297929159?aff=ebdssbdestsearch,2025-06-03,2025-06-01,19:00,23:30,1184 Bloor St W,"1184 Bloor Street West Toronto, ON M6H 1N2 Show map",Canada,ON,,M6H 1N2
Spring into Summer: A One Day Forest Retreat,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F940103593%2F2164711848393%2F1%2Foriginal.20250120-163403?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=6fd2654645cce3197a71a9969f082112,,,Nurtured Minds Wellness,180,https://www.eventbrite.ca/e/spring-into-summer-a-one-day-forest-retreat-tickets-1207895761739?aff=ebdssbdestsearch,2025-06-06,2025-06-01,10:00,16:00,Nurtured Minds Retreat- Wizard Lake,"48342 Range Road 281 Leduc County, AB T0C 0C0 Show map",Canada,AB,,T0C 0C0
"Ukrainian Salon: Against all hope, we hope",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F842938169%2F193779803418%2F1%2Foriginal.20240905-200753?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C4320%2C2160&s=0dac2eabd842c92df23db7e2d78484e7,,,Off Centre Music Salon,17.31,https://www.eventbrite.ca/e/ukrainian-salon-against-all-hope-we-hope-tickets-1009031027967?aff=ebdssbdestsearch,2025-06-08,2025-06-08,15:00,,"Trinity-St. Paul's United Church and Centre for Faith, Justice and the Arts","427 Bloor Street West Toronto, ON",Canada,ON,,M5S 1X7
Bass Odyssey by Jungle Empire,,,,,Jungle Empire,15 - 22.63,https://www.eventbrite.ca/e/bass-odyssey-by-jungle-empire-tickets-1339157789999?aff=ebdssbdestsearch,2025-06-07,2025-06-08,18:00,03:00,1192 Queen St W,"1192 Queen Street West Toronto, ON M6J 1J6 Show map",Canada,ON,,M6J 1J6
Fête de la Musique 2025 - Alphonse Bisaillon,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F792772649%2F119036409629%2F1%2Foriginal.20240619-193223?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C873%2C2240%2C1120&s=1b84818c14a4ee0c588e3cc66fb1be1a,,,Alliance Française Toronto,,https://www.eventbrite.ca/e/fete-de-la-musique-2025-alphonse-bisaillon-tickets-928668702087?aff=ebdssbdestsearch,2008-06-21,2025-06-01,,21:30,Alliance Francaise Toronto - Downtown campus,"24 Spadina Road Toronto, ON M5R 2S7 Show map",Canada,ON,,M5R 2S7
Paint Night & Free Drink at Caffe Fantastico - Quadra Village!,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1035554913%2F2525127957531%2F1%2Foriginal.20250521-023435?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.492424242424&fp-y=0.704142011834&s=381350b3e39d2d7d8b1eeeea6cea0ff0,,,Start Me Up Music & Art,48.36,https://www.eventbrite.ca/e/paint-night-free-drink-at-caffe-fantastico-quadra-village-tickets-1335500862029?aff=ebdssbdestsearch,2007-06-07,2025-06-01,,21:00,Caffe Fantastico,"965 Kings Road Victoria, BC V8T 4E2 Show map",Canada,BC,,V8T 4E2
Niagara Canada International Fashion Week /VIP Wine Event -Niagara Falls,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1029277183%2F457785349896%2F1%2Foriginal.20250513-011843?w=600&auto=format%2Ccompress&q=75&sharp=10&s=40d6ac6c801b9aefad121bbf75962c6d,,,Landed For Success,107.83,https://www.eventbrite.ca/e/niagara-canada-international-fashion-week-vip-wine-event-niagara-falls-tickets-1096616602779?aff=ebdssbdestsearch,2025-06-06,2025-06-01,18:00,05:30,Greg Frewin Theatre,"5781 Ellen Avenue Niagara Falls, ON L2G 3P8 Show map",Canada,ON,,L2G 3P8
"Yves K. & Christian Flag band June 21st, 2025 Gospel Concert",,,,,Christian Flag Band,,https://www.eventbrite.com/e/yves-k-christian-flag-band-june-21st-2025-gospel-concert-tickets-1295144866159?aff=ebdssbdestsearch,2025-06-21,2025-06-01,18:00,21:00,Théâtre Marcellin-Champagnat,"1275 Avenue du Collège Laval, QC H7C 1S5 Show map",Canada,QC,,H7C 1S5
